caregiver_id,week,stressLevel,sleepQualityHoursPerWeek,workloadHoursPerWeek,careQuality
99,121,1.53045,33.6,51.58377692098999,0.5
100,121,1.285425,30.8,4.799999999999997,0.5
1,122,1.721025,30.8,60.8,0.5
2,122,1.721025,30.8,60.8,0.5
3,122,1.721025,30.8,60.8,0.5
4,122,1.721025,30.8,60.8,0.5
5,122,1.721025,30.8,60.8,0.5
6,122,1.721025,30.8,60.8,0.5
7,122,1.53045,33.6,52.380728651440506,0.5
8,122,1.53045,30.8,44.8,0.5
9,122,1.721025,30.8,60.8,0.5
10,122,1.721025,30.8,60.56750713871122,0.5
11,122,1.721025,30.8,60.8,0.5
12,122,1.721025,30.8,60.8,0.5
13,122,1.285425,30.8,0.0,0.5
14,122,1.721025,30.8,60.8,0.5
15,122,1.53045,33.6,51.518322299564346,0.5
16,122,1.721025,30.8,60.8,0.5
17,122,1.285425,30.8,0.0,0.5
18,122,1.721025,30.8,60.8,0.5
19,122,1.721025,30.8,60.8,0.5
20,122,1.285425,30.8,0.0,0.5
21,122,1.721025,30.8,60.8,0.5
22,122,1.721025,30.8,60.8,0.5
23,122,1.721025,30.8,60.8,0.5
24,122,1.721025,30.8,60.8,0.5
25,122,1.53045,33.6,52.380728651440506,0.5
26,122,1.53045,33.6,57.01069488546946,0.5
27,122,1.53045,33.6,55.31124600683511,0.5
28,122,1.721025,30.8,60.8,0.5
29,122,1.721025,30.8,60.8,0.5
30,122,1.53045,33.6,56.17653238974225,0.5
31,122,1.53045,30.8,58.30089870414256,0.5
32,122,1.53045,33.6,52.380728651440506,0.5
33,122,1.53045,30.8,44.8,0.5
34,122,1.721025,30.8,60.8,0.5
35,122,1.721025,30.8,60.8,0.5
36,122,1.285425,30.8,4.799999999999997,0.5
37,122,1.285425,30.8,0.0,0.5
38,122,1.721025,30.8,60.8,0.5
39,122,1.53045,30.8,58.30089870414256,0.5
40,122,1.721025,30.8,60.56750713871122,0.5
41,122,1.53045,30.8,44.8,0.5
42,122,1.721025,30.8,60.8,0.5
43,122,1.285425,30.8,0.0,0.5
44,122,1.53045,33.6,54.35012120572132,0.5
45,122,1.53045,33.6,56.80226104347065,0.5
46,122,1.285425,30.8,0.0,0.5
47,122,1.721025,30.8,60.8,0.5
48,122,1.721025,30.8,60.8,0.5
49,122,1.285425,30.8,0.0,0.5
50,122,1.285425,30.8,0.0,0.5
51,122,1.53045,33.6,51.518322299564346,0.5
52,122,1.53045,30.8,44.8,0.5
53,122,1.53045,33.6,54.35012120572132,0.5
54,122,1.721025,30.8,60.8,0.5
55,122,1.285425,30.8,0.0,0.5
56,122,1.721025,30.8,60.8,0.5
57,122,1.31265,30.8,20.799999999999997,0.5
58,122,1.285425,30.8,0.0,0.5
59,122,1.721025,30.8,60.8,0.5
60,122,1.285425,30.8,0.0,0.5
61,122,1.285425,30.8,0.0,0.5
62,122,1.721025,30.8,60.8,0.5
63,122,1.721025,30.8,60.8,0.5
64,122,1.285425,30.8,0.0,0.5
65,122,1.721025,30.8,60.8,0.5
66,122,1.721025,30.8,60.8,0.5
67,122,1.721025,30.8,60.8,0.5
68,122,1.721025,30.8,60.8,0.5
69,122,1.285425,30.8,4.799999999999997,0.5
70,122,1.721025,30.8,60.8,0.5
71,122,1.53045,33.6,57.01069488546946,0.5
72,122,1.721025,30.8,60.8,0.5
73,122,1.721025,30.8,60.8,0.5
74,122,1.53045,33.6,52.380728651440506,0.5
75,122,1.721025,30.8,60.8,0.5
76,122,1.53045,33.6,56.80226104347065,0.5
77,122,1.721025,30.8,60.8,0.5
78,122,1.53045,33.6,57.351593297097864,0.5
79,122,1.53045,30.8,58.875234152246065,0.5
80,122,1.721025,30.8,60.31384958934496,0.5
81,122,1.394325,36.400000000000006,49.64039267014806,0.5
82,122,1.721025,30.8,60.8,0.5
83,122,1.721025,30.8,60.8,0.5
84,122,1.394325,36.400000000000006,49.64039267014806,0.5
85,122,1.285425,30.8,0.0,0.5
86,122,1.721025,30.8,60.8,0.5
87,122,1.721025,30.8,60.8,0.5
88,122,1.721025,30.8,60.8,0.5
89,122,1.53045,33.6,55.31124600683511,0.5
90,122,1.721025,30.8,60.8,0.5
91,122,1.53045,33.6,55.31124600683511,0.5
92,122,1.31265,30.8,20.799999999999997,0.5
93,122,1.721025,30.8,60.8,0.5
94,122,1.721025,30.8,60.8,0.5
95,122,1.721025,30.8,60.8,0.5
96,122,1.721025,30.8,60.8,0.5
97,122,1.721025,30.8,60.8,0.5
98,122,1.721025,30.8,60.8,0.5
99,122,1.53045,33.6,51.58377692098999,0.5
100,122,1.285425,30.8,4.799999999999997,0.5
1,123,1.721025,30.8,60.8,0.5
2,123,1.721025,30.8,60.8,0.5
3,123,1.721025,30.8,60.8,0.5
4,123,1.721025,30.8,60.8,0.5
5,123,1.721025,30.8,60.8,0.5
6,123,1.721025,30.8,60.8,0.5
7,123,1.53045,33.6,52.380728651440506,0.5
8,123,1.53045,30.8,44.8,0.5
9,123,1.721025,30.8,60.8,0.5
10,123,1.721025,30.8,60.56750713871122,0.5
11,123,1.721025,30.8,60.8,0.5
12,123,1.721025,30.8,60.8,0.5
13,123,1.285425,30.8,0.0,0.5
14,123,1.721025,30.8,60.8,0.5
15,123,1.53045,33.6,51.518322299564346,0.5
16,123,1.721025,30.8,60.8,0.5
17,123,1.285425,30.8,0.0,0.5
18,123,1.721025,30.8,60.8,0.5
19,123,1.721025,30.8,60.8,0.5
20,123,1.285425,30.8,0.0,0.5
21,123,1.721025,30.8,60.8,0.5
22,123,1.721025,30.8,60.8,0.5
23,123,1.721025,30.8,60.8,0.5
24,123,1.721025,30.8,60.8,0.5
25,123,1.53045,33.6,52.380728651440506,0.5
26,123,1.53045,33.6,57.01069488546946,0.5
27,123,1.53045,33.6,55.31124600683511,0.5
28,123,1.721025,30.8,60.8,0.5
29,123,1.721025,30.8,60.8,0.5
30,123,1.53045,33.6,56.17653238974225,0.5
31,123,1.53045,30.8,58.30089870414256,0.5
32,123,1.53045,33.6,52.380728651440506,0.5
33,123,1.53045,30.8,44.8,0.5
34,123,1.721025,30.8,60.8,0.5
35,123,1.721025,30.8,60.8,0.5
36,123,1.285425,30.8,4.799999999999997,0.5
37,123,1.285425,30.8,0.0,0.5
38,123,1.721025,30.8,60.8,0.5
39,123,1.53045,30.8,58.30089870414256,0.5
40,123,1.721025,30.8,60.56750713871122,0.5
41,123,1.53045,30.8,44.8,0.5
42,123,1.721025,30.8,60.8,0.5
43,123,1.285425,30.8,0.0,0.5
44,123,1.53045,33.6,54.35012120572132,0.5
45,123,1.53045,33.6,56.80226104347065,0.5
46,123,1.285425,30.8,0.0,0.5
47,123,1.721025,30.8,60.8,0.5
48,123,1.721025,30.8,60.8,0.5
49,123,1.285425,30.8,0.0,0.5
50,123,1.285425,30.8,0.0,0.5
51,123,1.53045,33.6,51.518322299564346,0.5
52,123,1.53045,30.8,44.8,0.5
53,123,1.53045,33.6,54.35012120572132,0.5
54,123,1.721025,30.8,60.8,0.5
55,123,1.285425,30.8,0.0,0.5
56,123,1.721025,30.8,60.8,0.5
57,123,1.31265,30.8,20.799999999999997,0.5
58,123,1.285425,30.8,0.0,0.5
59,123,1.721025,30.8,60.8,0.5
60,123,1.285425,30.8,0.0,0.5
61,123,1.285425,30.8,0.0,0.5
62,123,1.721025,30.8,60.8,0.5
63,123,1.721025,30.8,60.8,0.5
64,123,1.285425,30.8,0.0,0.5
65,123,1.721025,30.8,60.8,0.5
66,123,1.721025,30.8,60.8,0.5
67,123,1.721025,30.8,60.8,0.5
68,123,1.721025,30.8,60.8,0.5
69,123,1.285425,30.8,4.799999999999997,0.5
70,123,1.721025,30.8,60.8,0.5
71,123,1.53045,33.6,57.01069488546946,0.5
72,123,1.721025,30.8,60.8,0.5
73,123,1.721025,30.8,60.8,0.5
74,123,1.53045,33.6,52.380728651440506,0.5
75,123,1.721025,30.8,60.8,0.5
76,123,1.53045,33.6,56.80226104347065,0.5
77,123,1.721025,30.8,60.8,0.5
78,123,1.53045,33.6,57.351593297097864,0.5
79,123,1.53045,30.8,58.875234152246065,0.5
80,123,1.721025,30.8,60.31384958934496,0.5
81,123,1.394325,36.400000000000006,49.64039267014806,0.5
82,123,1.721025,30.8,60.8,0.5
83,123,1.721025,30.8,60.8,0.5
84,123,1.394325,36.400000000000006,49.64039267014806,0.5
85,123,1.285425,30.8,0.0,0.5
86,123,1.721025,30.8,60.8,0.5
87,123,1.721025,30.8,60.8,0.5
88,123,1.721025,30.8,60.8,0.5
89,123,1.53045,33.6,55.31124600683511,0.5
90,123,1.721025,30.8,60.8,0.5
91,123,1.53045,33.6,55.31124600683511,0.5
92,123,1.31265,30.8,20.799999999999997,0.5
93,123,1.721025,30.8,60.8,0.5
94,123,1.721025,30.8,60.8,0.5
95,123,1.721025,30.8,60.8,0.5
96,123,1.721025,30.8,60.8,0.5
97,123,1.721025,30.8,60.8,0.5
98,123,1.721025,30.8,60.8,0.5
99,123,1.53045,33.6,51.58377692098999,0.5
100,123,1.285425,30.8,4.799999999999997,0.5
1,124,1.721025,30.8,60.8,0.5
2,124,1.721025,30.8,60.8,0.5
3,124,1.721025,30.8,60.8,0.5
4,124,1.721025,30.8,60.8,0.5
5,124,1.721025,30.8,60.8,0.5
6,124,1.721025,30.8,60.8,0.5
7,124,1.53045,33.6,53.553588651440506,0.5
8,124,1.53045,30.8,44.8,0.5
9,124,1.721025,30.8,60.8,0.5
10,124,1.721025,30.8,60.8,0.5
11,124,1.721025,30.8,60.8,0.5
12,124,1.721025,30.8,60.8,0.5
13,124,1.285425,30.8,0.0,0.5
14,124,1.721025,30.8,60.8,0.5
15,124,1.53045,33.6,53.160326299564346,0.5
16,124,1.721025,30.8,60.8,0.5
17,124,1.285425,30.8,0.0,0.5
18,124,1.721025,30.8,60.8,0.5
19,124,1.721025,30.8,60.8,0.5
20,124,1.285425,30.8,0.0,0.5
21,124,1.721025,30.8,60.8,0.5
22,124,1.721025,30.8,60.8,0.5
23,124,1.721025,30.8,60.8,0.5
24,124,1.721025,30.8,60.8,0.5
25,124,1.53045,33.6,53.553588651440506,0.5
26,124,1.53045,33.6,57.47983888546946,0.5
27,124,1.53045,33.6,56.01496200683511,0.5
28,124,1.721025,30.8,60.8,0.5
29,124,1.721025,30.8,60.8,0.5
30,124,1.53045,33.6,56.88024838974225,0.5
31,124,1.53045,30.8,58.77004270414256,0.5
32,124,1.53045,33.6,53.553588651440506,0.5
33,124,1.31265,30.8,12.799999999999997,0.5
34,124,1.721025,30.8,60.8,0.5
35,124,1.721025,30.8,60.8,0.5
36,124,1.285425,30.8,4.799999999999997,0.5
37,124,1.285425,30.8,0.0,0.5
38,124,1.721025,30.8,60.8,0.5
39,124,1.53045,30.8,58.77004270414256,0.5
40,124,1.721025,30.8,60.8,0.5
41,124,1.31265,30.8,12.799999999999997,0.5
42,124,1.721025,30.8,60.8,0.5
43,124,1.285425,30.8,0.0,0.5
44,124,1.53045,33.6,54.81926520572132,0.5
45,124,1.53045,30.8,57.74054904347065,0.5
46,124,1.285425,30.8,0.0,0.5
47,124,1.721025,30.8,60.8,0.5
48,124,1.721025,30.8,60.8,0.5
49,124,1.53045,30.8,52.8,0.5
50,124,1.285425,30.8,0.0,0.5
51,124,1.53045,33.6,53.160326299564346,0.5
52,124,1.53045,30.8,44.8,0.5
53,124,1.53045,33.6,54.81926520572132,0.5
54,124,1.721025,30.8,60.8,0.5
55,124,1.53045,30.8,52.8,0.5
56,124,1.721025,30.8,60.8,0.5
57,124,1.285425,30.8,4.799999999999997,0.5
58,124,1.285425,30.8,0.0,0.5
59,124,1.721025,30.8,60.8,0.5
60,124,1.285425,30.8,0.0,0.5
61,124,1.285425,30.8,0.0,0.5
62,124,1.721025,30.8,60.8,0.5
63,124,1.721025,30.8,60.8,0.5
64,124,1.53045,30.8,52.8,0.5
65,124,1.721025,30.8,60.8,0.5
66,124,1.721025,30.8,60.8,0.5
67,124,1.721025,30.8,60.8,0.5
68,124,1.721025,30.8,60.8,0.5
69,124,1.285425,30.8,4.799999999999997,0.5
70,124,1.721025,30.8,60.8,0.5
71,124,1.53045,33.6,57.47983888546946,0.5
72,124,1.721025,30.8,60.8,0.5
73,124,1.721025,30.8,60.8,0.5
74,124,1.53045,33.6,53.553588651440506,0.5
75,124,1.721025,30.8,60.8,0.5
76,124,1.53045,30.8,57.74054904347065,0.5
77,124,1.721025,30.8,60.8,0.5
78,124,1.53045,30.8,58.055309297097864,0.5
79,124,1.53045,30.8,59.813522152246065,0.5
80,124,1.721025,30.8,60.8,0.5
81,124,1.394325,36.400000000000006,50.32601867014806,0.5
82,124,1.721025,30.8,60.8,0.5
83,124,1.721025,30.8,60.8,0.5
84,124,1.394325,36.400000000000006,50.32601867014806,0.5
85,124,1.285425,30.8,0.0,0.5
86,124,1.721025,30.8,60.8,0.5
87,124,1.721025,30.8,60.8,0.5
88,124,1.721025,30.8,60.8,0.5
89,124,1.53045,33.6,56.01496200683511,0.5
90,124,1.721025,30.8,60.8,0.5
91,124,1.53045,33.6,56.01496200683511,0.5
92,124,1.285425,30.8,4.799999999999997,0.5
93,124,1.721025,30.8,60.8,0.5
94,124,1.721025,30.8,60.8,0.5
95,124,1.721025,30.8,60.8,0.5
96,124,1.721025,30.8,60.8,0.5
97,124,1.721025,30.8,60.8,0.5
98,124,1.721025,30.8,60.8,0.5
99,124,1.53045,33.6,51.81834892098999,0.5
100,124,1.285425,30.8,4.799999999999997,0.5
1,125,1.721025,30.8,60.8,0.5
2,125,1.721025,30.8,60.8,0.5
3,125,1.721025,30.8,60.8,0.5
4,125,1.721025,30.8,60.8,0.5
5,125,1.721025,30.8,60.8,0.5
6,125,1.721025,30.8,60.8,0.5
7,125,1.53045,33.6,53.553588651440506,0.5
8,125,1.53045,30.8,44.8,0.5
9,125,1.721025,30.8,60.8,0.5
10,125,1.721025,30.8,60.8,0.5
11,125,1.721025,30.8,60.8,0.5
12,125,1.721025,30.8,60.8,0.5
13,125,1.285425,30.8,0.0,0.5
14,125,1.721025,30.8,60.8,0.5
15,125,1.53045,33.6,53.160326299564346,0.5
16,125,1.721025,30.8,60.8,0.5
17,125,1.31265,30.8,20.799999999999997,0.5
18,125,1.721025,30.8,60.8,0.5
19,125,1.721025,30.8,60.8,0.5
20,125,1.285425,30.8,0.0,0.5
21,125,1.721025,30.8,60.8,0.5
22,125,1.721025,30.8,60.8,0.5
23,125,1.721025,30.8,60.8,0.5
24,125,1.721025,30.8,60.8,0.5
25,125,1.53045,33.6,53.553588651440506,0.5
26,125,1.53045,33.6,57.47983888546946,0.5
27,125,1.53045,33.6,56.01496200683511,0.5
28,125,1.721025,30.8,60.8,0.5
29,125,1.721025,30.8,60.8,0.5
30,125,1.53045,33.6,57.11482038974225,0.5
31,125,1.53045,30.8,59.00461470414256,0.5
32,125,1.53045,33.6,53.553588651440506,0.5
33,125,1.31265,30.8,12.799999999999997,0.5
34,125,1.721025,30.8,60.8,0.5
35,125,1.721025,30.8,60.8,0.5
36,125,1.285425,30.8,4.799999999999997,0.5
37,125,1.285425,30.8,0.0,0.5
38,125,1.721025,30.8,60.8,0.5
39,125,1.53045,30.8,59.00461470414256,0.5
40,125,1.721025,30.8,60.8,0.5
41,125,1.31265,30.8,12.799999999999997,0.5
42,125,1.721025,30.8,60.8,0.5
43,125,1.285425,30.8,0.0,0.5
44,125,1.53045,33.6,55.05383720572132,0.5
45,125,1.53045,30.8,57.74054904347065,0.5
46,125,1.285425,30.8,0.0,0.5
47,125,1.721025,30.8,60.8,0.5
48,125,1.721025,30.8,60.8,0.5
49,125,1.53045,30.8,52.8,0.5
50,125,1.285425,30.8,0.0,0.5
51,125,1.53045,33.6,53.160326299564346,0.5
52,125,1.53045,30.8,44.8,0.5
53,125,1.53045,33.6,55.05383720572132,0.5
54,125,1.721025,30.8,60.8,0.5
55,125,1.285425,30.8,4.799999999999997,0.5
56,125,1.721025,30.8,60.8,0.5
57,125,1.721025,30.8,60.8,0.5
58,125,1.285425,30.8,0.0,0.5
59,125,1.721025,30.8,60.8,0.5
60,125,1.53045,30.8,44.8,0.5
61,125,1.31265,30.8,20.799999999999997,0.5
62,125,1.721025,30.8,60.8,0.5
63,125,1.721025,30.8,60.8,0.5
64,125,1.285425,30.8,4.799999999999997,0.5
65,125,1.721025,30.8,60.8,0.5
66,125,1.721025,30.8,60.8,0.5
67,125,1.721025,30.8,60.8,0.5
68,125,1.721025,30.8,60.8,0.5
69,125,1.285425,30.8,4.799999999999997,0.5
70,125,1.721025,30.8,60.8,0.5
71,125,1.53045,33.6,57.47983888546946,0.5
72,125,1.721025,30.8,60.8,0.5
73,125,1.721025,30.8,60.8,0.5
74,125,1.53045,33.6,53.553588651440506,0.5
75,125,1.721025,30.8,60.8,0.5
76,125,1.53045,30.8,57.74054904347065,0.5
77,125,1.721025,30.8,60.8,0.5
78,125,1.53045,30.8,58.289881297097864,0.5
79,125,1.53045,30.8,59.813522152246065,0.5
80,125,1.721025,30.8,60.8,0.5
81,125,1.394325,36.400000000000006,50.32601867014806,0.5
82,125,1.721025,30.8,60.8,0.5
83,125,1.721025,30.8,60.8,0.5
84,125,1.394325,36.400000000000006,50.32601867014806,0.5
85,125,1.31265,30.8,20.799999999999997,0.5
86,125,1.721025,30.8,60.8,0.5
87,125,1.721025,30.8,60.8,0.5
88,125,1.721025,30.8,60.8,0.5
89,125,1.53045,33.6,56.01496200683511,0.5
90,125,1.721025,30.8,60.8,0.5
91,125,1.53045,33.6,56.01496200683511,0.5
92,125,1.721025,30.8,60.8,0.5
93,125,1.721025,30.8,60.8,0.5
94,125,1.721025,30.8,60.8,0.5
95,125,1.721025,30.8,60.8,0.5
96,125,1.721025,30.8,60.8,0.5
97,125,1.721025,30.8,60.8,0.5
98,125,1.721025,30.8,60.8,0.5
99,125,1.53045,33.6,51.81834892098999,0.5
100,125,1.285425,30.8,4.799999999999997,0.5
1,126,1.721025,30.8,60.8,0.5
2,126,1.721025,30.8,60.8,0.5
3,126,1.721025,30.8,60.8,0.5
4,126,1.721025,30.8,60.8,0.5
5,126,1.721025,30.8,60.8,0.5
6,126,1.721025,30.8,60.8,0.5
7,126,1.53045,33.6,53.553588651440506,0.5
8,126,1.53045,30.8,44.8,0.5
9,126,1.721025,30.8,60.8,0.5
10,126,1.721025,30.8,60.8,0.5
11,126,1.721025,30.8,60.8,0.5
12,126,1.721025,30.8,60.8,0.5
13,126,1.285425,30.8,0.0,0.5
14,126,1.721025,30.8,60.8,0.5
15,126,1.53045,33.6,53.160326299564346,0.5
16,126,1.721025,30.8,60.8,0.5
17,126,1.31265,30.8,20.799999999999997,0.5
18,126,1.721025,30.8,60.8,0.5
19,126,1.721025,30.8,60.8,0.5
20,126,1.285425,30.8,0.0,0.5
21,126,1.721025,30.8,60.8,0.5
22,126,1.721025,30.8,60.8,0.5
23,126,1.721025,30.8,60.8,0.5
24,126,1.721025,30.8,60.8,0.5
25,126,1.53045,33.6,53.553588651440506,0.5
26,126,1.53045,33.6,57.47983888546946,0.5
27,126,1.53045,33.6,56.01496200683511,0.5
28,126,1.721025,30.8,60.8,0.5
29,126,1.721025,30.8,60.8,0.5
30,126,1.53045,33.6,57.11482038974225,0.5
31,126,1.53045,30.8,59.00461470414256,0.5
32,126,1.53045,33.6,53.553588651440506,0.5
33,126,1.31265,30.8,12.799999999999997,0.5
34,126,1.721025,30.8,60.8,0.5
35,126,1.721025,30.8,60.8,0.5
36,126,1.285425,30.8,4.799999999999997,0.5
37,126,1.285425,30.8,0.0,0.5
38,126,1.721025,30.8,60.8,0.5
39,126,1.53045,30.8,59.00461470414256,0.5
40,126,1.721025,30.8,60.8,0.5
41,126,1.31265,30.8,12.799999999999997,0.5
42,126,1.721025,30.8,60.8,0.5
43,126,1.285425,30.8,0.0,0.5
44,126,1.53045,33.6,55.05383720572132,0.5
45,126,1.53045,30.8,57.74054904347065,0.5
46,126,1.285425,30.8,0.0,0.5
47,126,1.721025,30.8,60.8,0.5
48,126,1.721025,30.8,60.8,0.5
49,126,1.53045,30.8,52.8,0.5
50,126,1.285425,30.8,0.0,0.5
51,126,1.53045,33.6,53.160326299564346,0.5
52,126,1.53045,30.8,44.8,0.5
53,126,1.53045,33.6,55.05383720572132,0.5
54,126,1.721025,30.8,60.8,0.5
55,126,1.285425,30.8,4.799999999999997,0.5
56,126,1.721025,30.8,60.8,0.5
57,126,1.721025,30.8,60.8,0.5
58,126,1.285425,30.8,0.0,0.5
59,126,1.721025,30.8,60.8,0.5
60,126,1.53045,30.8,44.8,0.5
61,126,1.31265,30.8,20.799999999999997,0.5
62,126,1.721025,30.8,60.8,0.5
63,126,1.721025,30.8,60.8,0.5
64,126,1.285425,30.8,4.799999999999997,0.5
65,126,1.721025,30.8,60.8,0.5
66,126,1.721025,30.8,60.8,0.5
67,126,1.721025,30.8,60.8,0.5
68,126,1.721025,30.8,60.8,0.5
69,126,1.285425,30.8,4.799999999999997,0.5
70,126,1.721025,30.8,60.8,0.5
71,126,1.53045,33.6,57.47983888546946,0.5
72,126,1.721025,30.8,60.8,0.5
73,126,1.721025,30.8,60.8,0.5
74,126,1.53045,33.6,53.553588651440506,0.5
75,126,1.721025,30.8,60.8,0.5
76,126,1.53045,30.8,57.74054904347065,0.5
77,126,1.721025,30.8,60.8,0.5
78,126,1.53045,30.8,58.289881297097864,0.5
79,126,1.53045,30.8,59.813522152246065,0.5
80,126,1.721025,30.8,60.8,0.5
81,126,1.394325,36.400000000000006,50.32601867014806,0.5
82,126,1.721025,30.8,60.8,0.5
83,126,1.721025,30.8,60.8,0.5
84,126,1.394325,36.400000000000006,50.32601867014806,0.5
85,126,1.31265,30.8,20.799999999999997,0.5
86,126,1.721025,30.8,60.8,0.5
87,126,1.721025,30.8,60.8,0.5
88,126,1.721025,30.8,60.8,0.5
89,126,1.53045,33.6,56.01496200683511,0.5
90,126,1.721025,30.8,60.8,0.5
91,126,1.53045,33.6,56.01496200683511,0.5
92,126,1.721025,30.8,60.8,0.5
93,126,1.721025,30.8,60.8,0.5
94,126,1.721025,30.8,60.8,0.5
95,126,1.721025,30.8,60.8,0.5
96,126,1.721025,30.8,60.8,0.5
97,126,1.721025,30.8,60.8,0.5
98,126,1.721025,30.8,60.8,0.5
99,126,1.53045,33.6,51.81834892098999,0.5
100,126,1.285425,30.8,4.799999999999997,0.5
1,127,1.721025,30.8,60.8,0.5
2,127,1.721025,30.8,60.8,0.5
3,127,1.721025,30.8,60.8,0.5
4,127,1.721025,30.8,60.8,0.5
5,127,1.721025,30.8,60.8,0.5
6,127,1.721025,30.8,60.8,0.5
7,127,1.53045,33.6,53.553588651440506,0.5
8,127,1.53045,30.8,44.8,0.5
9,127,1.721025,30.8,60.8,0.5
10,127,1.721025,30.8,60.8,0.5
11,127,1.721025,30.8,60.8,0.5
12,127,1.721025,30.8,60.8,0.5
13,127,1.285425,30.8,0.0,0.5
14,127,1.721025,30.8,60.8,0.5
15,127,1.53045,33.6,53.160326299564346,0.5
16,127,1.721025,30.8,60.8,0.5
17,127,1.31265,30.8,20.799999999999997,0.5
18,127,1.721025,30.8,60.8,0.5
19,127,1.721025,30.8,60.8,0.5
20,127,1.285425,30.8,0.0,0.5
21,127,1.721025,30.8,60.8,0.5
22,127,1.721025,30.8,60.8,0.5
23,127,1.721025,30.8,60.8,0.5
24,127,1.721025,30.8,60.8,0.5
25,127,1.53045,33.6,53.553588651440506,0.5
26,127,1.53045,33.6,57.47983888546946,0.5
27,127,1.53045,33.6,56.01496200683511,0.5
28,127,1.721025,30.8,60.8,0.5
29,127,1.721025,30.8,60.8,0.5
30,127,1.53045,33.6,57.11482038974225,0.5
31,127,1.53045,30.8,59.00461470414256,0.5
32,127,1.53045,33.6,53.553588651440506,0.5
33,127,1.31265,30.8,12.799999999999997,0.5
34,127,1.721025,30.8,60.8,0.5
35,127,1.721025,30.8,60.8,0.5
36,127,1.285425,30.8,4.799999999999997,0.5
37,127,1.285425,30.8,0.0,0.5
38,127,1.721025,30.8,60.8,0.5
39,127,1.53045,30.8,59.00461470414256,0.5
40,127,1.721025,30.8,60.8,0.5
41,127,1.31265,30.8,12.799999999999997,0.5
42,127,1.721025,30.8,60.8,0.5
43,127,1.285425,30.8,0.0,0.5
44,127,1.53045,33.6,55.05383720572132,0.5
45,127,1.53045,30.8,57.74054904347065,0.5
46,127,1.285425,30.8,0.0,0.5
47,127,1.721025,30.8,60.8,0.5
48,127,1.721025,30.8,60.8,0.5
49,127,1.53045,30.8,52.8,0.5
50,127,1.285425,30.8,0.0,0.5
51,127,1.53045,33.6,53.160326299564346,0.5
52,127,1.53045,30.8,44.8,0.5
53,127,1.53045,33.6,55.05383720572132,0.5
54,127,1.721025,30.8,60.8,0.5
55,127,1.285425,30.8,4.799999999999997,0.5
56,127,1.721025,30.8,60.8,0.5
57,127,1.721025,30.8,60.8,0.5
58,127,1.285425,30.8,0.0,0.5
59,127,1.721025,30.8,60.8,0.5
60,127,1.53045,30.8,44.8,0.5
61,127,1.31265,30.8,20.799999999999997,0.5
62,127,1.721025,30.8,60.8,0.5
63,127,1.721025,30.8,60.8,0.5
64,127,1.285425,30.8,4.799999999999997,0.5
65,127,1.721025,30.8,60.8,0.5
66,127,1.721025,30.8,60.8,0.5
67,127,1.721025,30.8,60.8,0.5
68,127,1.721025,30.8,60.8,0.5
69,127,1.285425,30.8,4.799999999999997,0.5
70,127,1.721025,30.8,60.8,0.5
71,127,1.53045,33.6,57.47983888546946,0.5
72,127,1.721025,30.8,60.8,0.5
73,127,1.721025,30.8,60.8,0.5
74,127,1.53045,33.6,53.553588651440506,0.5
75,127,1.721025,30.8,60.8,0.5
76,127,1.53045,30.8,57.74054904347065,0.5
77,127,1.721025,30.8,60.8,0.5
78,127,1.53045,30.8,58.289881297097864,0.5
79,127,1.53045,30.8,59.813522152246065,0.5
80,127,1.721025,30.8,60.8,0.5
81,127,1.394325,36.400000000000006,50.32601867014806,0.5
82,127,1.721025,30.8,60.8,0.5
83,127,1.721025,30.8,60.8,0.5
84,127,1.394325,36.400000000000006,50.32601867014806,0.5
85,127,1.31265,30.8,20.799999999999997,0.5
86,127,1.721025,30.8,60.8,0.5
87,127,1.721025,30.8,60.8,0.5
88,127,1.721025,30.8,60.8,0.5
89,127,1.53045,33.6,56.01496200683511,0.5
90,127,1.721025,30.8,60.8,0.5
91,127,1.53045,33.6,56.01496200683511,0.5
92,127,1.721025,30.8,60.8,0.5
93,127,1.721025,30.8,60.8,0.5
94,127,1.721025,30.8,60.8,0.5
95,127,1.721025,30.8,60.8,0.5
96,127,1.721025,30.8,60.8,0.5
97,127,1.721025,30.8,60.8,0.5
98,127,1.721025,30.8,60.8,0.5
99,127,1.53045,33.6,51.81834892098999,0.5
100,127,1.285425,30.8,4.799999999999997,0.5
1,128,1.721025,30.8,60.8,0.5
2,128,1.721025,30.8,60.8,0.5
3,128,1.721025,30.8,60.8,0.5
4,128,1.721025,30.8,60.8,0.5
5,128,1.721025,30.8,60.8,0.5
6,128,1.721025,30.8,60.8,0.5
7,128,1.53045,33.6,53.553588651440506,0.5
8,128,1.53045,30.8,44.8,0.5
9,128,1.721025,30.8,60.8,0.5
10,128,1.721025,30.8,60.8,0.5
11,128,1.721025,30.8,60.8,0.5
12,128,1.721025,30.8,60.8,0.5
13,128,1.285425,30.8,0.0,0.5
14,128,1.721025,30.8,60.8,0.5
15,128,1.53045,33.6,53.160326299564346,0.5
16,128,1.721025,30.8,60.8,0.5
17,128,1.31265,30.8,20.799999999999997,0.5
18,128,1.721025,30.8,60.8,0.5
19,128,1.721025,30.8,60.8,0.5
20,128,1.285425,30.8,0.0,0.5
21,128,1.721025,30.8,60.8,0.5
22,128,1.721025,30.8,60.8,0.5
